Id,Weekly_Sales
37_52_2013-05-10,38.551803294101674
37_52_2013-05-17,41.37579204410167
37_52_2013-05-24,36.043675791428754
37_52_2013-05-31,34.74795852952399
37_52_2013-06-07,32.34371833982942
37_52_2013-06-14,26.33735489538498
37_52_2013-06-21,25.260210248847773
37_52_2013-06-28,27.91669151680755
37_52_2013-07-05,27.814146175976237
37_52_2013-07-12,27.46598950930958
37_52_2013-07-19,32.31012931728256
37_52_2013-07-26,24.300479142246086
37_55_2013-03-08,3.2193408333333404
37_56_2012-11-02,323.5746626169444
37_56_2012-11-16,304.66743222317166
37_56_2012-11-23,475.12484517771605
37_56_2012-11-30,463.04828567555194
37_56_2012-12-07,435.68659517709233
37_56_2012-12-14,251.49078087306333
37_56_2012-12-21,211.0289012897299
37_56_2012-12-28,223.27697111115856
37_56_2013-01-04,269.7737250103373
37_56_2013-01-11,264.8535410222419
37_56_2013-01-18,251.08217423652758
37_56_2013-01-25,218.32715994900963
37_56_2013-02-01,336.1382588694642
37_56_2013-02-08,408.71792307130386
37_56_2013-02-15,450.5802258202212
37_56_2013-02-22,511.86320375696005
37_56_2013-03-01,610.852395943052
37_56_2013-03-08,613.1989637406713
37_56_2013-03-15,648.7441231408543
37_56_2013-03-22,672.3326172479967
37_56_2013-03-29,673.2998630218066
37_56_2013-04-05,690.3739895789868
37_56_2013-04-12,647.5100805794448
37_56_2013-04-19,571.165269357126
37_56_2013-04-26,636.5277910529298
37_56_2013-05-03,502.8573187287938
37_56_2013-05-10,453.9905226763053
37_56_2013-05-17,383.388436804677
37_56_2013-05-24,262.1164365770235
37_56_2013-05-31,205.11057001287017
37_56_2013-06-07,147.3737553814597
37_56_2013-06-14,136.70101971372466
37_56_2013-06-21,132.15939347669783
37_56_2013-06-28,153.21158879120884
37_56_2013-07-05,127.09313228271805
37_56_2013-07-12,134.03669011009896
37_56_2013-07-19,141.69700407644515
37_56_2013-07-26,108.09379364489776
37_59_2012-11-02,72.4786833375305
37_59_2012-11-09,75.07142562919715
37_59_2012-11-16,83.81000616491141
37_59_2012-11-23,89.9169826034035
37_59_2012-11-30,86.43573601610187
37_59_2012-12-07,96.00312028017115
37_59_2012-12-14,175.355620997661
37_59_2012-12-21,223.6412738915947
37_59_2012-12-28,236.59881875545886
37_59_2013-01-04,172.05241988384452
37_59_2013-01-11,105.30306405139886
37_59_2013-01-18,99.81802333711312
37_59_2013-01-25,102.44796613022291
37_59_2013-02-01,86.87142658828905
37_59_2013-02-08,90.7362253671491
37_59_2013-02-15,95.87072304851291
37_59_2013-02-22,84.74416423699913
37_59_2013-03-01,100.0857927714983
37_59_2013-03-08,101.04027735483164
37_59_2013-03-15,86.41050023984593
37_59_2013-03-22,94.07200522902342
37_59_2013-03-29,97.315637252833
37_59_2013-04-05,92.86467959500463
37_59_2013-04-12,78.28962175770302
37_59_2013-04-19,85.44274684622569
37_59_2013-04-26,81.98154698511453
37_59_2013-05-03,89.96390587562921
37_59_2013-05-10,102.6226135500893
37_59_2013-05-17,103.092804046121
37_59_2013-05-24,96.2795671504308
37_59_2013-05-31,94.2090175464074
37_59_2013-06-07,92.3696476059312
37_59_2013-06-14,96.40651021054879
37_59_2013-06-21,93.9228304522515
37_59_2013-06-28,105.20302200071944
37_59_2013-07-05,93.53807469738143
37_59_2013-07-12,93.36457303071478
37_59_2013-07-19,93.96032856642907
37_59_2013-07-26,96.10192408230203
37_60_2012-11-02,724.2683110738512
37_60_2012-11-09,712.5065469007262
37_60_2012-11-16,753.3883279299117
37_60_2012-11-23,703.9778318542747
37_60_2012-11-30,883.6397710168881
37_60_2012-12-07,1014.1183765419191
37_60_2012-12-14,1097.2119373901105
37_60_2012-12-21,1006.6513276241702
37_60_2012-12-28,827.8726280647132
37_60_2013-01-04,837.1214003790027
37_60_2013-01-11,827.7469476012246
37_60_2013-01-18,843.9438059345579
37_60_2013-01-25,821.1213896462631
37_60_2013-02-01,704.8613015861291
37_60_2013-02-08,692.948944930285
37_60_2013-02-15,735.9457241763163
37_60_2013-02-22,692.2412396525068
37_60_2013-03-01,696.5424974613645
37_60_2013-03-08,703.6099294058091
37_60_2013-03-15,669.2564564752674
37_60_2013-03-22,623.7526212703965
37_60_2013-03-29,706.3974355566028
37_60_2013-04-05,679.1476653797477
37_60_2013-04-12,660.8084247141629
37_60_2013-04-19,685.2368710390881
37_60_2013-04-26,687.7499835390882
37_60_2013-05-03,765.0540815772989
37_60_2013-05-10,776.4964640177755
37_60_2013-05-17,785.8637321966685
37_60_2013-05-24,767.0176891212714
37_60_2013-05-31,754.9340118593667
37_60_2013-06-07,708.809785639386
37_60_2013-06-14,717.9144439181904
37_60_2013-06-21,711.3220835134925
37_60_2013-06-28,732.8259285214123
37_60_2013-07-05,731.0565809875029
37_60_2013-07-12,724.3966426862208
37_60_2013-07-19,700.8795987635795
37_60_2013-07-26,699.9145963370142
37_67_2012-11-02,2627.1458349366585
37_67_2012-11-09,2615.285617674755
37_67_2012-11-16,2591.0122303533262
37_67_2012-11-23,2393.732564276935
37_67_2012-11-30,2593.900212019992
37_67_2012-12-07,2770.549696960468
37_67_2012-12-14,3236.116290976728
37_67_2012-12-21,3371.2732859568873
37_67_2012-12-28,3282.8889559767263
37_67_2013-01-04,2769.6687659480976
37_67_2013-01-11,2810.4034255909537
37_67_2013-01-18,2789.246033983811
37_67_2013-01-25,2555.7514344699234
37_67_2013-02-01,2914.4522288731387
37_67_2013-02-08,3334.9158387230787
37_67_2013-02-15,3674.573350374047
37_67_2013-02-22,3098.146090114312
37_67_2013-03-01,2658.845016064152
37_67_2013-03-08,2624.3370623962214
37_67_2013-03-15,2462.5525290728096
37_67_2013-03-22,2527.9077396869884
37_67_2013-03-29,2559.6015785758773
37_67_2013-04-05,2615.759756474034
37_67_2013-04-12,2584.2764711349305
37_67_2013-04-19,2637.3665002240346
37_67_2013-04-26,2684.991370718266
37_67_2013-05-03,3714.9854000971786
37_67_2013-05-10,4124.51217938289
37_67_2013-05-17,4063.4405017142394
37_67_2013-05-24,3249.9223242782696
37_67_2013-05-31,3236.6170692782703
37_67_2013-06-07,2807.330953176448
37_67_2013-06-14,2735.4327631713923
37_67_2013-06-21,3002.3339161223644
37_67_2013-06-28,2633.760628221683
37_67_2013-07-05,2255.0393356962013
37_67_2013-07-12,2161.3437089149024
37_67_2013-07-19,2243.730576782814
37_67_2013-07-26,2129.4385726203973
37_71_2013-03-29,26.5
37_72_2012-11-02,171.37253043614717
37_72_2012-11-09,157.9353242456709
37_72_2012-11-16,194.25533278733775
37_72_2012-11-30,180.5158806444806
37_72_2012-12-07,153.1167668953824
37_72_2012-12-14,184.1335817664142
37_72_2013-01-11,185.63598623492007
37_72_2013-01-18,191.81268433015822
37_72_2013-02-01,194.56036258207095
37_72_2013-02-22,195.248581279207
37_72_2013-03-01,217.60980906139903
37_72_2013-03-08,242.5159328113992
37_72_2013-03-15,195.78772394921972
37_72_2013-03-22,170.96685923997043
37_72_2013-03-29,186.11889510306574
37_72_2013-04-05,209.6451913023088
37_72_2013-04-19,183.9454796383479
37_72_2013-06-28,238.2918496321732
37_72_2013-07-12,216.929022330586
37_74_2012-11-02,661.5271350204238
37_74_2012-11-09,700.1549067206679
37_74_2012-11-16,724.2968758674932
37_74_2012-11-23,765.1085705308167
37_74_2012-11-30,711.3267726593128
37_74_2012-12-07,686.9235486551917
37_74_2012-12-14,694.9115512681341
37_74_2012-12-21,711.3870759010704
37_74_2012-12-28,751.1461121508629
37_74_2013-01-04,931.8833659226191
37_74_2013-01-11,768.3663523313494
37_74_2013-01-18,741.5906728950745
37_74_2013-01-25,738.4591376073757
37_74_2013-02-01,685.5181717482488
37_74_2013-02-08,674.3585229206342
37_74_2013-02-15,687.102425311174
37_74_2013-02-22,662.6914273945072
37_74_2013-03-01,670.0211840550692
37_74_2013-03-08,688.3645892832437
37_74_2013-03-15,659.8609724612464
37_74_2013-03-22,665.9124214581177
37_74_2013-03-29,670.2945990771653
37_74_2013-04-05,640.4322542216547
37_74_2013-04-12,669.7455304631402
37_74_2013-04-19,641.6242034262
37_74_2013-04-26,677.5131424571879
37_74_2013-05-03,669.3898552971422
37_74_2013-05-10,684.8083270538577
37_74_2013-05-17,695.4061016687572
37_74_2013-05-24,682.0078428058137
37_74_2013-05-31,680.9742207224805
37_74_2013-06-07,679.7382917993734
37_74_2013-06-14,701.8792018470689
37_74_2013-06-21,719.0502782342578
37_74_2013-06-28,714.2811827566616
37_74_2013-07-05,814.7222570590728
37_74_2013-07-12,849.8747648368508
37_74_2013-07-19,794.8777819229634
37_74_2013-07-26,894.615243634863
37_79_2012-11-02,7941.38943789648
37_79_2012-11-09,7925.7194135988075
37_79_2012-11-16,7960.497022628625
37_79_2012-11-23,7685.855883769488
37_79_2012-11-30,7811.34042444409
37_79_2012-12-07,7371.92502822677
37_79_2012-12-14,7351.295074235765
37_79_2012-12-21,7348.947924860766
37_79_2012-12-28,7213.538445026715
37_79_2013-01-04,8183.7273542858475
37_79_2013-01-11,8043.030191326445
37_79_2013-01-18,7976.332509451442
37_79_2013-01-25,7958.527233620585
37_79_2013-02-01,8067.215128558588
37_79_2013-02-08,8157.574103067528
37_79_2013-02-15,7878.9672012867695
37_79_2013-02-22,7846.461645036761
37_79_2013-03-01,7997.943816718765
37_79_2013-03-08,8011.466110776308
37_79_2013-03-15,7850.424628707855
37_79_2013-03-22,7913.090768911225
37_79_2013-03-29,7923.571357026309
37_79_2013-04-05,8104.579590294708
37_79_2013-04-12,7966.092088847614
37_79_2013-04-19,8038.987631603644
37_79_2013-04-26,7991.428098647297
37_79_2013-05-03,7870.111177142231
37_79_2013-05-10,7920.55755230173
37_79_2013-05-17,7829.330143735712
37_79_2013-05-24,7695.09763436626
37_79_2013-05-31,7704.2978155567325
37_79_2013-06-07,7612.260640952574
37_79_2013-06-14,7411.315362501377
37_79_2013-06-21,7633.51790025565
37_79_2013-06-28,7738.027386342728
37_79_2013-07-05,7566.977980886768
37_79_2013-07-12,7527.740789845099
37_79_2013-07-19,7479.938090767725
37_79_2013-07-26,7433.487873925188
37_80_2012-11-02,11325.317174200676
37_80_2012-11-09,11158.553030790592
37_80_2012-11-16,11130.499458682003
37_80_2012-11-23,10278.833905454054
37_80_2012-11-30,10811.79318647047
37_80_2012-12-07,10922.33995083963
37_80_2012-12-14,11071.978217684875
37_80_2012-12-21,11004.778951778011
37_80_2012-12-28,10211.234084997697
37_80_2013-01-04,11121.797981669783
37_80_2013-01-11,11187.897877086452
37_80_2013-01-18,11156.894299169784
37_80_2013-01-25,11134.720501357284
37_80_2013-02-01,11210.304263634069
37_80_2013-02-08,11276.195943459237
37_80_2013-02-15,11320.585780879874
37_80_2013-02-22,11320.370960671538
37_80_2013-03-01,11304.048471346141
37_80_2013-03-08,11368.623874362016
37_80_2013-03-15,11330.6436265644
37_80_2013-03-22,11381.097964441382
37_80_2013-03-29,11376.682950111317
37_80_2013-04-05,11401.160695349412
37_80_2013-04-12,11362.526627794849
37_80_2013-04-19,11352.203626425797
37_80_2013-04-26,11251.06273438215
37_80_2013-05-03,11004.19327209331
37_80_2013-05-10,11004.31894017131
37_80_2013-05-17,11069.3109718727
37_80_2013-05-24,11055.64212867565
37_80_2013-05-31,11039.548013258982
37_80_2013-06-07,11009.702438896515
37_80_2013-06-14,11002.140372266917
37_80_2013-06-21,10994.520201396506
37_80_2013-06-28,11023.80816752746
37_80_2013-07-05,10993.121754223896
37_80_2013-07-12,10986.621533502486
37_80_2013-07-19,11067.601432026924
37_80_2013-07-26,11148.540520268361
37_81_2012-11-02,10856.391514636129
37_81_2012-11-09,10749.87779753296
37_81_2012-11-16,10840.50546517184
37_81_2012-11-23,10566.53643710498
37_81_2012-11-30,10862.228654219462
37_81_2012-12-07,10807.093747691686
37_81_2012-12-14,10819.299928366283
37_81_2012-12-21,10786.49291003295
37_81_2012-12-28,10032.475710644838
37_81_2013-01-04,11071.0808501981
37_81_2013-01-11,11103.29555603144
37_81_2013-01-18,11102.634594781439
37_81_2013-01-25,11161.93570885912
37_81_2013-02-01,11305.369640843372
37_81_2013-02-08,11047.377685274729
37_81_2013-02-15,10909.702479423957
37_81_2013-02-22,10951.379809771182
37_81_2013-03-01,11010.178874189043
37_81_2013-03-08,11032.757818980714
37_81_2013-03-15,11017.30472043842
37_81_2013-03-22,11004.505218122677
37_81_2013-03-29,11017.916749957996
37_81_2013-04-05,11059.924940614834
37_81_2013-04-12,11053.999598316856
37_81_2013-04-19,11018.028749791423
37_81_2013-04-26,11026.695633078756
37_81_2013-05-03,11037.498836287807
37_81_2013-05-10,10980.210275662808
37_81_2013-05-17,10966.962043232252
37_81_2013-05-24,10986.944124841548
37_81_2013-05-31,10947.120606895589
37_81_2013-06-07,10742.523487537132
37_81_2013-06-14,10637.836097386533
37_81_2013-06-21,10563.009143922427
37_81_2013-06-28,10520.227378851177
37_81_2013-07-05,10571.721937489558
37_81_2013-07-12,10572.201092489557
37_81_2013-07-19,10591.947905578178
37_81_2013-07-26,10541.294801318023
37_82_2012-11-02,6514.556140063027
37_82_2012-11-09,6520.106179021363
37_82_2012-11-16,6535.376177622555
37_82_2012-11-23,6392.6108455573585
37_82_2012-11-30,6763.244729705885
37_82_2012-12-07,8000.980932201288
37_82_2012-12-14,10132.066878629865
37_82_2012-12-21,11356.317414641766
37_82_2012-12-28,11382.642989935888
37_82_2013-01-04,6458.099613073111
37_82_2013-01-11,6342.590070573116
37_82_2013-01-18,6379.030482656447
37_82_2013-01-25,6083.703880413819
37_82_2013-02-01,6175.045029680253
37_82_2013-02-08,6248.403594498182
37_82_2013-02-15,6255.813827477877
37_82_2013-02-22,6371.275996512081
37_82_2013-03-01,6232.487812993344
37_82_2013-03-08,6258.83454403501
37_82_2013-03-15,6281.138737235558
37_82_2013-03-22,6188.285783886199
37_82_2013-03-29,6247.309127427867
37_82_2013-04-05,6385.025270194918
37_82_2013-04-12,6420.280582681182
37_82_2013-04-19,6353.802846577384
37_82_2013-04-26,6380.483892589289
37_82_2013-05-03,6640.00362346792
37_82_2013-05-10,6538.615492723873
37_82_2013-05-17,6510.118353453039
37_82_2013-05-24,6655.134650238752
37_82_2013-05-31,6618.149639405421
37_82_2013-06-07,6200.4077827251285
37_82_2013-06-14,5967.567060622398
37_82_2013-06-21,6170.909053050218
37_82_2013-06-28,6145.380860024427
37_82_2013-07-05,6135.550026125617
37_82_2013-07-12,6131.483006542282
37_82_2013-07-19,6259.559924531203
37_82_2013-07-26,6274.877826495494
37_83_2012-11-02,2002.5553336120315
37_83_2012-11-09,2010.803244179075
37_83_2012-11-16,1992.531376112032
37_83_2012-11-23,1892.7343729389531
37_83_2012-11-30,1990.0560923620317
37_83_2012-12-07,2210.431745625219
37_83_2012-12-14,2257.3424967937635
37_83_2012-12-21,2438.2937171806684
37_83_2012-12-28,2394.362838451515
37_83_2013-01-04,2547.206059805655
37_83_2013-01-11,2513.259199597321
37_83_2013-01-18,2496.722909847322
37_83_2013-01-25,2446.4754970433564
37_83_2013-02-01,2512.0688543138263
37_83_2013-02-08,2507.509613501341
37_83_2013-02-15,2543.338682468069
37_83_2013-02-22,2572.181504972196
37_83_2013-03-01,2504.8485739509865
37_83_2013-03-08,2476.0316887886484
37_83_2013-03-15,2431.750156134951
37_83_2013-03-22,2528.716405311016
37_83_2013-03-29,2481.7992253110187
37_83_2013-04-05,2549.8603522299018
37_83_2013-04-12,2549.448830517763
37_83_2013-04-19,2474.549719529154
37_83_2013-04-26,2385.8773049492515
37_83_2013-05-03,2288.774302493457
37_83_2013-05-10,2279.8919758872175
37_83_2013-05-17,2289.5220822265037
37_83_2013-05-24,2262.461367342359
37_83_2013-05-31,2261.307300139978
37_83_2013-06-07,2275.186872071106
37_83_2013-06-14,2296.0458458206895
37_83_2013-06-21,2250.8618552488656
37_83_2013-06-28,2287.0929842716846
37_83_2013-07-05,2255.2838250317627
37_83_2013-07-12,2256.4409492381114
37_83_2013-07-19,2235.898982340354
37_83_2013-07-26,2284.9380289414285
37_85_2012-11-02,78.636924687951
37_85_2012-11-09,71.79709185245316
37_85_2012-11-16,83.9244698286436
37_85_2012-11-23,84.2912590945166
37_85_2012-11-30,83.9798151064214
37_85_2012-12-07,132.1500434274753
37_85_2012-12-14,176.9848392012849
37_85_2012-12-21,172.27317199890393
37_85_2012-12-28,141.43719643342763
37_85_2013-01-04,108.72562264565269
37_85_2013-01-11,101.7170287251983
37_85_2013-01-18,100.86221455853169
37_85_2013-01-25,110.14817197733633
37_85_2013-02-01,102.02170997384556
37_85_2013-02-15,96.2777164240619
37_85_2013-02-22,91.27287544191915
37_85_2013-03-01,84.23621759469697
37_85_2013-03-08,90.87203566017314
37_85_2013-03-15,84.51895605519479
37_85_2013-03-22,77.40482653318905
37_85_2013-03-29,83.27858936688317
37_85_2013-04-05,107.56206474386725
37_85_2013-04-12,102.33641597222223
37_85_2013-04-19,106.62014807720055
37_85_2013-04-26,99.68394176767671
37_85_2013-05-03,133.19573205287776
37_85_2013-05-10,136.62961931478262
37_85_2013-05-17,141.8581428862112
37_85_2013-05-24,138.2159712344253
37_85_2013-05-31,134.15496062545094
37_85_2013-06-07,104.33831245787717
37_85_2013-06-14,105.57262756291915
37_85_2013-06-21,105.8644678377791
37_85_2013-06-28,110.73543156974146
37_85_2013-07-05,101.27839327808024
37_85_2013-07-12,99.75078536141356
37_85_2013-07-19,104.73099560627287
37_85_2013-07-26,110.2474754439352
37_87_2012-11-02,1179.564172933405
37_87_2012-11-09,1150.9939509864164
37_87_2012-11-16,1129.0847959070518
37_87_2012-11-23,1121.8565409317757
37_87_2012-11-30,1156.279062018163
37_87_2012-12-07,1141.2568213634006
37_87_2012-12-14,1086.881823405525
37_87_2012-12-21,1060.7787547562575
37_87_2012-12-28,1066.8493177408423
37_87_2013-01-04,1189.1835664801597
37_87_2013-01-11,1144.247487869049
37_87_2013-01-18,1134.5579241489493
37_87_2013-01-25,1204.6874975243704
37_87_2013-02-01,1186.6866593579068
37_87_2013-02-08,1183.578612484571
37_87_2013-02-15,1172.6630341504747
37_87_2013-02-22,1185.1584304599983
37_87_2013-03-01,1135.970379635059
37_87_2013-03-08,1163.632407165585
37_87_2013-03-15,1189.2007571389918
37_87_2013-03-22,1139.700006977856
37_87_2013-03-29,1146.8169700334113
37_87_2013-04-05,1149.489487919095
37_87_2013-04-12,1204.5094233340965
37_87_2013-04-19,1158.262989664988
37_87_2013-04-26,1156.779059654304
37_87_2013-05-03,1210.7624450278154
37_87_2013-05-10,1136.0011053551964
37_87_2013-05-17,1182.7086236697294
37_87_2013-05-24,1202.7163500351685
37_87_2013-05-31,1206.2830179518353
37_87_2013-06-07,1168.3877907927447
37_87_2013-06-14,1211.5225548570827
37_87_2013-06-21,1160.080736295366
37_87_2013-06-28,1159.146691791399
37_87_2013-07-05,1167.8176822423368
37_87_2013-07-12,1174.509145456623
37_87_2013-07-19,1162.296098353448
37_87_2013-07-26,1182.3080889703313
37_90_2012-11-02,46907.4827870063
37_90_2012-11-09,46689.909424042206
37_90_2012-11-16,47510.94855594269
37_90_2012-11-23,47940.14432159746
37_90_2012-11-30,47680.42381769687
37_90_2012-12-07,47495.13780229508
37_90_2012-12-14,48098.30249556686
37_90_2012-12-21,50158.318341668055
37_90_2012-12-28,48302.68083524622
37_90_2013-01-04,46642.10904394356
37_90_2013-01-11,46715.86878769356
37_90_2013-01-18,46642.85906144357
37_90_2013-01-25,46679.04589844598
37_90_2013-02-01,46521.790514993605
37_90_2013-02-08,45734.832445057466
37_90_2013-02-15,45532.754335666184
37_90_2013-02-22,45628.94713487616
37_90_2013-03-01,45665.43187000389
37_90_2013-03-08,45643.04918283583
37_90_2013-03-15,45451.94588084816
37_90_2013-03-22,45334.907478201094
37_90_2013-03-29,45518.07087304417
37_90_2013-04-05,45391.361356088266
37_90_2013-04-12,45295.848534945566
37_90_2013-04-19,44671.83849504474
37_90_2013-04-26,45015.324644778724
37_90_2013-05-03,45212.190034461695
37_90_2013-05-10,45207.3895390667
37_90_2013-05-17,45015.14638431291
37_90_2013-05-24,44846.446585299636
37_90_2013-05-31,44790.99307720437
37_90_2013-06-07,44385.18669070686
37_90_2013-06-14,44516.512385981034
37_90_2013-06-21,44134.396737877214
37_90_2013-06-28,44213.2180723415
37_90_2013-07-05,44618.28583783023
37_90_2013-07-12,44539.4042425326
37_90_2013-07-19,44864.679014663256
37_90_2013-07-26,44907.9019882807
37_91_2012-11-02,31274.43176236538
37_91_2012-11-09,31020.16636137856
37_91_2012-11-16,31070.94223380661
37_91_2012-11-23,29704.746698675157
37_91_2012-11-30,30203.625978713026
37_91_2012-12-07,29949.60908461306
37_91_2012-12-14,29983.869040181275
37_91_2012-12-21,29919.204610597943
37_91_2012-12-28,27237.662281810026
37_91_2013-01-04,31587.124795541335
37_91_2013-01-11,31751.58129762469
37_91_2013-01-18,31699.543055958016
37_91_2013-01-25,31624.41000319196
37_91_2013-02-01,32013.80731986673
37_91_2013-02-08,31425.85809163563
37_91_2013-02-15,31048.16725157612
37_91_2013-02-22,30908.41551347007
37_91_2013-03-01,30734.64345797244
37_91_2013-03-08,30890.514448240294
37_91_2013-03-15,30845.498185829547
37_91_2013-03-22,30869.12154541289
37_91_2013-03-29,31044.297861940682
37_91_2013-04-05,31250.313875214466
37_91_2013-04-12,31239.310986220888
37_91_2013-04-19,31444.452983557174
37_91_2013-04-26,31218.884669370713
37_91_2013-05-03,31372.377254943643
37_91_2013-05-10,31184.675625673346
37_91_2013-05-17,31227.331552305626
37_91_2013-05-24,31228.972805939036
37_91_2013-05-31,31245.047193439033
37_91_2013-06-07,31371.364255190496
37_91_2013-06-14,31400.497244017668
37_91_2013-06-21,31183.34690094445
37_91_2013-06-28,31184.371195497355
37_91_2013-07-05,31120.018861008495
37_91_2013-07-12,31164.49560148469
37_91_2013-07-19,31291.469670611677
37_91_2013-07-26,31379.672480528374
37_92_2012-11-02,64778.800848595674
37_92_2012-11-09,65821.7554342082
37_92_2012-11-16,67894.89895542347
37_92_2012-11-23,68500.85264159767
37_92_2012-11-30,68019.60662076435
37_92_2012-12-07,66982.43683173237
37_92_2012-12-14,68968.46248951938
37_92_2012-12-21,71747.0941517218
37_92_2012-12-28,65571.59010389568
37_92_2013-01-04,63661.38279509958
37_92_2013-01-11,63779.388700932934
37_92_2013-01-18,63804.431830932925
37_92_2013-01-25,63422.24254718289
37_92_2013-02-01,63724.286213045976
37_92_2013-02-08,63237.489108705966
37_92_2013-02-15,61929.82856929133
37_92_2013-02-22,61756.57722324972
37_92_2013-03-01,61563.42340200011
37_92_2013-03-08,61617.823834916766
37_92_2013-03-15,60951.00943399607
37_92_2013-03-22,60771.702087001104
37_92_2013-03-29,61191.4772339392
37_92_2013-04-05,61336.73266202365
37_92_2013-04-12,60950.32358526502
37_92_2013-04-19,60511.20458962287
37_92_2013-04-26,60578.65434739069
37_92_2013-05-03,60082.411203610936
37_92_2013-05-10,60419.68567230412
37_92_2013-05-17,60347.56529313742
37_92_2013-05-24,59581.75473352189
37_92_2013-05-31,59519.80491018858
37_92_2013-06-07,59124.412512046314
37_92_2013-06-14,58717.93909944229
37_92_2013-06-21,58675.37568136448
37_92_2013-06-28,58725.7934955014
37_92_2013-07-05,59405.60563697433
37_92_2013-07-12,59421.37400239098
37_92_2013-07-19,59617.35856117071
37_92_2013-07-26,59378.64153751689
37_93_2012-11-02,23977.867805984453
37_93_2012-11-09,23814.80973913922
37_93_2012-11-16,23936.993505686823
37_93_2012-11-23,23727.381445934836
37_93_2012-11-30,24050.692387740397
37_93_2012-12-07,24025.200370657058
37_93_2012-12-14,24131.2266741293
37_93_2012-12-21,24385.43010985082
37_93_2012-12-28,23992.35313048576
37_93_2013-01-04,23749.441202350215
37_93_2013-01-11,23930.872608877995
37_93_2013-01-18,23900.33118318354
37_93_2013-01-25,23776.654833409888
37_93_2013-02-01,23991.87382078903
37_93_2013-02-08,23580.00285166389
37_93_2013-02-15,23542.179927050784
37_93_2013-02-22,23448.864761911896
37_93_2013-03-01,23188.35037335851
37_93_2013-03-08,23423.224868289068
37_93_2013-03-15,23401.65319196961
37_93_2013-03-22,23179.563836582707
37_93_2013-03-29,23218.113617733507
37_93_2013-04-05,23106.06226489622
37_93_2013-04-12,23396.69221246565
37_93_2013-04-19,23088.217366354562
37_93_2013-04-26,23177.912762674
37_93_2013-05-03,22758.191894127434
37_93_2013-05-10,22636.562563434793
37_93_2013-05-17,22788.015673114274
37_93_2013-05-24,23008.045414966742
37_93_2013-05-31,23056.61890490992
37_93_2013-06-07,23081.56925515029
37_93_2013-06-14,22723.74883346454
37_93_2013-06-21,22816.145946597826
37_93_2013-06-28,22535.83451522878
37_93_2013-07-05,23155.92922085196
37_93_2013-07-12,23195.398812518626
37_93_2013-07-19,23121.711033577427
37_93_2013-07-26,22868.521058454346
37_94_2012-11-02,31021.115845117132
37_94_2012-11-09,30893.547038789544
37_94_2012-11-16,30289.63891590162
37_94_2012-11-23,30485.44246687005
37_94_2012-11-30,30301.164918133785
37_94_2012-12-07,29873.113698145506
37_94_2012-12-14,29322.369083242906
37_94_2012-12-21,30174.71048729052
37_94_2012-12-28,29074.036158838095
37_94_2013-01-04,34260.32663471086
37_94_2013-01-11,34095.565757106706
37_94_2013-01-18,34095.47494085671
37_94_2013-01-25,34061.56406045645
37_94_2013-02-01,34260.11720562133
37_94_2013-02-08,34626.46552055536
37_94_2013-02-15,35292.199814886044
37_94_2013-02-22,33868.268254018796
37_94_2013-03-01,32677.015402776957
37_94_2013-03-08,32905.46409185497
37_94_2013-03-15,32022.318546663875
37_94_2013-03-22,33072.73177714267
37_94_2013-03-29,33035.24828796545
37_94_2013-04-05,33936.689312441435
37_94_2013-04-12,34155.62567404521
37_94_2013-04-19,34443.60726318546
37_94_2013-04-26,34193.335335146396
37_94_2013-05-03,35411.92285798014
37_94_2013-05-10,35807.070838734086
37_94_2013-05-17,36658.029362468835
37_94_2013-05-24,35646.45474210452
37_94_2013-05-31,35585.31478156881
37_94_2013-06-07,34835.29777843918
37_94_2013-06-14,35085.06517980937
37_94_2013-06-21,34759.93965451063
37_94_2013-06-28,34737.291596703806
37_94_2013-07-05,34407.61807611989
37_94_2013-07-12,34472.48874356037
37_94_2013-07-19,34190.35464456729
37_94_2013-07-26,34533.547915008465
37_95_2012-11-02,52756.624475992045
37_95_2012-11-09,52394.28795177397
37_95_2012-11-16,51751.96782730651
37_95_2012-11-23,50431.58967093349
37_95_2012-11-30,50910.26346081438
37_95_2012-12-07,51232.69769162724
37_95_2012-12-14,50952.15131478673
37_95_2012-12-21,50836.059521036725
37_95_2012-12-28,47668.626109516554
37_95_2013-01-04,51762.1923296856
37_95_2013-01-11,51871.10540718558
37_95_2013-01-18,51898.11321163004
37_95_2013-01-25,52344.76572324802
37_95_2013-02-01,52227.83622359931
37_95_2013-02-08,52367.65567685827
37_95_2013-02-15,52174.58778816735
37_95_2013-02-22,52387.281910077065
37_95_2013-03-01,52360.914448464966
37_95_2013-03-08,52433.511653048314
37_95_2013-03-15,52495.494008549256
37_95_2013-03-22,52865.877835861684
37_95_2013-03-29,52614.97724679831
37_95_2013-04-05,52733.269813375686
37_95_2013-04-12,52927.328070017546
37_95_2013-04-19,53030.51274878831
37_95_2013-04-26,52640.5757794327
37_95_2013-05-03,53501.785723777626
37_95_2013-05-10,52836.31673596702
37_95_2013-05-17,53353.640719314804
37_95_2013-05-24,53858.57598967196
37_95_2013-05-31,53840.68395844723
37_95_2013-06-07,53030.97418529577
37_95_2013-06-14,53472.18945494691
37_95_2013-06-21,52522.445300596424
37_95_2013-06-28,52344.84987616084
37_95_2013-07-05,51645.98087067352
37_95_2013-07-12,51664.13777240964
37_95_2013-07-19,51778.11570280237
37_95_2013-07-26,52163.16873762104
